Curve_UACJ solar_20231019120500
Time,UACJ solar(46372)/Inverter AC Power(kW),Meteo Station5(08224)/Ambient Humidity(%RH),Meteo Station5(08224)/Atmospheric Pressure(hPa),Meteo Station5(08224)/Wind Angle(°),Meteo Station5(08224)/Wind Speed(m/s),Meteo Station5(08224)/Temp. (PV module)(℃),Meteo Station5(08224)/Ambient Temperature(℃),Meteo Station5(08224)/Slope Transient Irradiation(W/㎡)
2023-10-19 06:50:00,882.457,92.2,999.1,275,0.2,26.5,26.3,58
2023-10-19 06:55:00,968.9,91.8,999.2,276,1.3,26.5,26.3,63
2023-10-19 07:00:00,1130.44,91.6,999.2,283,0.2,26.5,26.3,68
2023-10-19 07:05:00,1276.574,91.7,999.2,275,0.7,26.8,26.3,80
2023-10-19 07:10:00,1364.408,91.4,999.3,283,0.2,26.8,26.3,84
2023-10-19 07:15:00,1534.785,91,999.6,318,0,27.6,26.5,99
2023-10-19 07:20:00,1510.034,91,999.6,319,0,27.9,26.7,103
2023-10-19 07:25:00,1479.18,91,999.6,247,0.5,27.8,26.7,98
2023-10-19 07:30:00,2016.246,90.2,999.9,273,0.2,27.9,26.4,143
2023-10-19 07:35:00,2152.43,90.3,999.8,295,0,28.2,26.5,147
2023-10-19 07:40:00,2633.684,88.6,999.6,275,0.2,29.3,26.9,175
2023-10-19 07:45:00,2892.712,90.3,999.7,271,0.9,29.1,27,175
2023-10-19 07:50:00,3677.076,88.7,999.8,280,0,30.1,27.2,191
2023-10-19 07:55:00,4049.755,87.7,999.8,280,0,32.2,27.5,205
2023-10-19 08:00:00,2908.929,85.9,999.9,287,0,33.2,27.9,187
2023-10-19 08:05:00,3077.668,86,999.9,330,0,32.8,28.2,193
2023-10-19 08:10:00,3356.627,86.5,1000.1,272,2.2,31.4,27.6,223
2023-10-19 08:15:00,3252.239,88.3,1000.2,287,0.4,30.9,27.3,211
2023-10-19 08:20:00,3680.715,87,1000.1,272,0.6,30.8,27.2,231
2023-10-19 08:25:00,3345.882,87.9,1000,290,0.2,31.3,27.6,264
2023-10-19 08:30:00,3096.75,86.2,1000.1,284,0.3,30.9,27.5,212
2023-10-19 08:35:00,2905.745,87.6,1000.2,277,1,30.6,27.4,194
2023-10-19 08:40:00,4731.32,87.8,1000.2,288,0.2,30.6,27.5,299
2023-10-19 08:45:00,5078.553,88,1000.2,286,1.8,32.5,27.7,416
2023-10-19 08:50:00,7430.802,87.9,1000.3,281,0.4,33.5,27.8,505
2023-10-19 08:55:00,7545.664,87.7,1000.3,280,0.1,35.2,27.9,516
2023-10-19 09:00:00,7779.726,84.7,1000.3,282,0.4,36,28.1,540
2023-10-19 09:05:00,8062.633,85.2,1000.3,286,0.6,35.9,28.7,516
2023-10-19 09:10:00,8420.227,85.6,1000.4,276,0.3,35.8,28.3,545
2023-10-19 09:15:00,7946.232,86.4,1000.4,342,0.1,34.3,28.5,262
2023-10-19 09:20:00,7846.603,85.5,1000.4,286,0,34.2,28.7,546
2023-10-19 09:25:00,6568.206,84.4,1000.5,328,0.1,34.8,29,275
2023-10-19 09:30:00,5710.258,83.1,1000.5,315,0.1,35.5,29,343
2023-10-19 09:35:00,6014.601,83,1000.5,302,0,39.6,29.2,659
2023-10-19 09:40:00,6191.698,83.2,1000.5,338,0,40,28.9,665
2023-10-19 09:45:00,5794.762,82.6,1000.5,293,0,43.3,29.1,372
2023-10-19 09:50:00,6452.82,80.7,1000.6,335,0,43.3,29.7,377
2023-10-19 09:55:00,8449.527,79.6,1000.5,319,0,44.6,30.6,708
2023-10-19 10:00:00,10714.19,77.3,1000.5,293,0.2,51.7,31.1,792
2023-10-19 10:05:00,8094.25,78.1,1000.4,342,0.1,51.3,31.2,679
2023-10-19 10:10:00,4196.123,83.7,1000.5,344,1.5,40.5,29.1,333
2023-10-19 10:15:00,4325.406,85.5,1000.4,346,0.4,36.1,28.3,278
2023-10-19 10:20:00,8635.376,84.3,1000.3,338,0.2,35.8,28.2,826
2023-10-19 10:25:00,4922.134,82.4,1000.3,318,0.1,35.8,28.4,275
2023-10-19 10:30:00,3102.203,82.7,1000.4,333,0.6,34.5,28.6,232
2023-10-19 10:35:00,2581.28,84.9,1000.5,339,0.8,30.4,27.7,181
2023-10-19 10:40:00,2076.569,85.4,1000.4,312,0.2,29.7,27.6,139
2023-10-19 10:45:00,1924.433,88.7,1000.4,334,0.2,28.3,27,116
2023-10-19 10:50:00,2019.911,88.3,1000.1,276,0.8,27,27.4,128
2023-10-19 10:55:00,2165.091,89.1,1000.3,287,0.2,26.6,27.2,130
2023-10-19 11:00:00,2344.537,86.3,1000.2,237,0.4,26,26.4,147
2023-10-19 11:05:00,--,--,--,--,--,--,--,--
2023-10-19 11:10:00,--,--,--,--,--,--,--,--
2023-10-19 11:15:00,--,--,--,--,--,--,--,--
2023-10-19 11:20:00,--,--,--,--,--,--,--,--
2023-10-19 11:25:00,--,--,--,--,--,--,--,--
2023-10-19 11:30:00,--,--,--,--,--,--,--,--
2023-10-19 11:35:00,--,--,--,--,--,--,--,--
2023-10-19 11:40:00,--,--,--,--,--,--,--,--
2023-10-19 11:45:00,--,--,--,--,--,--,--,--
2023-10-19 11:50:00,--,--,--,--,--,--,--,--
2023-10-19 11:55:00,--,--,--,--,--,--,--,--
2023-10-19 12:00:00,--,--,--,--,--,--,--,--
2023-10-19 12:05:00,--,--,--,--,--,--,--,--
2023-10-19 12:10:00,--,--,--,--,--,--,--,--
2023-10-19 12:15:00,--,--,--,--,--,--,--,--
2023-10-19 12:20:00,--,--,--,--,--,--,--,--
2023-10-19 12:25:00,--,--,--,--,--,--,--,--
2023-10-19 12:30:00,--,--,--,--,--,--,--,--
2023-10-19 12:35:00,--,--,--,--,--,--,--,--
2023-10-19 12:40:00,--,--,--,--,--,--,--,--
2023-10-19 12:45:00,--,--,--,--,--,--,--,--
2023-10-19 12:50:00,--,--,--,--,--,--,--,--
2023-10-19 12:55:00,--,--,--,--,--,--,--,--
2023-10-19 13:00:00,--,--,--,--,--,--,--,--
2023-10-19 13:05:00,--,--,--,--,--,--,--,--
2023-10-19 13:10:00,--,--,--,--,--,--,--,--
2023-10-19 13:15:00,--,--,--,--,--,--,--,--
2023-10-19 13:20:00,--,--,--,--,--,--,--,--
2023-10-19 13:25:00,--,--,--,--,--,--,--,--
2023-10-19 13:30:00,--,--,--,--,--,--,--,--
2023-10-19 13:35:00,--,--,--,--,--,--,--,--
2023-10-19 13:40:00,--,--,--,--,--,--,--,--
2023-10-19 13:45:00,--,--,--,--,--,--,--,--
2023-10-19 13:50:00,--,--,--,--,--,--,--,--
2023-10-19 13:55:00,--,--,--,--,--,--,--,--
2023-10-19 14:00:00,--,--,--,--,--,--,--,--
2023-10-19 14:05:00,--,--,--,--,--,--,--,--
2023-10-19 14:10:00,--,--,--,--,--,--,--,--
2023-10-19 14:15:00,--,--,--,--,--,--,--,--
2023-10-19 14:20:00,--,--,--,--,--,--,--,--
2023-10-19 14:25:00,--,--,--,--,--,--,--,--
2023-10-19 14:30:00,--,--,--,--,--,--,--,--
2023-10-19 14:35:00,--,--,--,--,--,--,--,--
2023-10-19 14:40:00,--,--,--,--,--,--,--,--
2023-10-19 14:45:00,--,--,--,--,--,--,--,--
2023-10-19 14:50:00,--,--,--,--,--,--,--,--
2023-10-19 14:55:00,--,--,--,--,--,--,--,--
2023-10-19 15:00:00,--,--,--,--,--,--,--,--
2023-10-19 15:05:00,--,--,--,--,--,--,--,--
2023-10-19 15:10:00,--,--,--,--,--,--,--,--
2023-10-19 15:15:00,--,--,--,--,--,--,--,--
2023-10-19 15:20:00,--,--,--,--,--,--,--,--
2023-10-19 15:25:00,--,--,--,--,--,--,--,--
2023-10-19 15:30:00,--,--,--,--,--,--,--,--
2023-10-19 15:35:00,--,--,--,--,--,--,--,--
2023-10-19 15:40:00,--,--,--,--,--,--,--,--
2023-10-19 15:45:00,--,--,--,--,--,--,--,--
2023-10-19 15:50:00,--,--,--,--,--,--,--,--
2023-10-19 15:55:00,--,--,--,--,--,--,--,--
2023-10-19 16:00:00,--,--,--,--,--,--,--,--
2023-10-19 16:05:00,--,--,--,--,--,--,--,--
2023-10-19 16:10:00,--,--,--,--,--,--,--,--
2023-10-19 16:15:00,--,--,--,--,--,--,--,--
2023-10-19 16:20:00,--,--,--,--,--,--,--,--
2023-10-19 16:25:00,--,--,--,--,--,--,--,--
2023-10-19 16:30:00,--,--,--,--,--,--,--,--
2023-10-19 16:35:00,--,--,--,--,--,--,--,--
2023-10-19 16:40:00,--,--,--,--,--,--,--,--
2023-10-19 16:45:00,--,--,--,--,--,--,--,--
2023-10-19 16:50:00,--,--,--,--,--,--,--,--
2023-10-19 16:55:00,--,--,--,--,--,--,--,--
2023-10-19 17:00:00,--,--,--,--,--,--,--,--
2023-10-19 17:05:00,--,--,--,--,--,--,--,--
2023-10-19 17:10:00,--,--,--,--,--,--,--,--
2023-10-19 17:15:00,--,--,--,--,--,--,--,--
2023-10-19 17:20:00,--,--,--,--,--,--,--,--
2023-10-19 17:25:00,--,--,--,--,--,--,--,--
2023-10-19 17:30:00,--,--,--,--,--,--,--,--
2023-10-19 17:35:00,--,--,--,--,--,--,--,--
2023-10-19 17:40:00,--,--,--,--,--,--,--,--
2023-10-19 17:45:00,--,--,--,--,--,--,--,--
2023-10-19 17:50:00,--,--,--,--,--,--,--,--
2023-10-19 17:55:00,--,--,--,--,--,--,--,--
2023-10-19 18:00:00,--,--,--,--,--,--,--,--
2023-10-19 18:05:00,--,--,--,--,--,--,--,--
2023-10-19 18:10:00,--,--,--,--,--,--,--,--
2023-10-19 18:15:00,--,--,--,--,--,--,--,--
2023-10-19 18:20:00,--,--,--,--,--,--,--,--
2023-10-19 18:25:00,--,--,--,--,--,--,--,--
2023-10-19 18:30:00,--,--,--,--,--,--,--,--
2023-10-19 18:35:00,--,--,--,--,--,--,--,--
2023-10-19 18:40:00,--,--,--,--,--,--,--,--
2023-10-19 18:45:00,--,--,--,--,--,--,--,--
2023-10-19 18:50:00,--,--,--,--,--,--,--,--
2023-10-19 18:55:00,--,--,--,--,--,--,--,--
2023-10-19 19:00:00,--,--,--,--,--,--,--,--
2023-10-19 19:05:00,--,--,--,--,--,--,--,--
2023-10-19 19:10:00,--,--,--,--,--,--,--,--
2023-10-19 19:15:00,--,--,--,--,--,--,--,--
2023-10-19 19:20:00,--,--,--,--,--,--,--,--
2023-10-19 19:25:00,--,--,--,--,--,--,--,--
2023-10-19 19:30:00,--,--,--,--,--,--,--,--
2023-10-19 19:35:00,--,--,--,--,--,--,--,--
2023-10-19 19:40:00,--,--,--,--,--,--,--,--
2023-10-19 19:45:00,--,--,--,--,--,--,--,--
2023-10-19 19:50:00,--,--,--,--,--,--,--,--
2023-10-19 19:55:00,--,--,--,--,--,--,--,--
2023-10-19 20:00:00,--,--,--,--,--,--,--,--
2023-10-19 20:05:00,--,--,--,--,--,--,--,--
2023-10-19 20:10:00,--,--,--,--,--,--,--,--
2023-10-19 20:15:00,--,--,--,--,--,--,--,--
2023-10-19 20:20:00,--,--,--,--,--,--,--,--
2023-10-19 20:25:00,--,--,--,--,--,--,--,--
2023-10-19 20:30:00,--,--,--,--,--,--,--,--
2023-10-19 20:35:00,--,--,--,--,--,--,--,--
2023-10-19 20:40:00,--,--,--,--,--,--,--,--
2023-10-19 20:45:00,--,--,--,--,--,--,--,--
2023-10-19 20:50:00,--,--,--,--,--,--,--,--
2023-10-19 20:55:00,--,--,--,--,--,--,--,--
2023-10-19 21:00:00,--,--,--,--,--,--,--,--
2023-10-19 21:05:00,--,--,--,--,--,--,--,--
2023-10-19 21:10:00,--,--,--,--,--,--,--,--
2023-10-19 21:15:00,--,--,--,--,--,--,--,--
2023-10-19 21:20:00,--,--,--,--,--,--,--,--
2023-10-19 21:25:00,--,--,--,--,--,--,--,--
2023-10-19 21:30:00,--,--,--,--,--,--,--,--
2023-10-19 21:35:00,--,--,--,--,--,--,--,--
2023-10-19 21:40:00,--,--,--,--,--,--,--,--
2023-10-19 21:45:00,--,--,--,--,--,--,--,--
2023-10-19 21:50:00,--,--,--,--,--,--,--,--
2023-10-19 21:55:00,--,--,--,--,--,--,--,--
2023-10-19 22:00:00,--,--,--,--,--,--,--,--
2023-10-19 22:05:00,--,--,--,--,--,--,--,--
2023-10-19 22:10:00,--,--,--,--,--,--,--,--
2023-10-19 22:15:00,--,--,--,--,--,--,--,--
2023-10-19 22:20:00,--,--,--,--,--,--,--,--
2023-10-19 22:25:00,--,--,--,--,--,--,--,--
2023-10-19 22:30:00,--,--,--,--,--,--,--,--
2023-10-19 22:35:00,--,--,--,--,--,--,--,--
2023-10-19 22:40:00,--,--,--,--,--,--,--,--
2023-10-19 22:45:00,--,--,--,--,--,--,--,--
2023-10-19 22:50:00,--,--,--,--,--,--,--,--
2023-10-19 22:55:00,--,--,--,--,--,--,--,--
2023-10-19 23:00:00,--,--,--,--,--,--,--,--
2023-10-19 23:05:00,--,--,--,--,--,--,--,--
2023-10-19 23:10:00,--,--,--,--,--,--,--,--
2023-10-19 23:15:00,--,--,--,--,--,--,--,--
2023-10-19 23:20:00,--,--,--,--,--,--,--,--
2023-10-19 23:25:00,--,--,--,--,--,--,--,--
2023-10-19 23:30:00,--,--,--,--,--,--,--,--
2023-10-19 23:35:00,--,--,--,--,--,--,--,--
2023-10-19 23:40:00,--,--,--,--,--,--,--,--
2023-10-19 23:45:00,--,--,--,--,--,--,--,--
2023-10-19 23:50:00,--,--,--,--,--,--,--,--
2023-10-19 23:55:00,--,--,--,--,--,--,--,--
